Reference	ID	Tags	OrigWords	Occurrence	TWLink
7:13	v6up	keyterm	וּ⁠בֵרַ֣ךְ	1	rc://*/tw/dict/bible/kt/bless
7:13	rws9		פְּרִֽי	1	rc://*/tw/dict/bible/other/fruit
7:13	hr4m		וּ⁠פְרִֽי	1	rc://*/tw/dict/bible/other/fruit
7:13	xej3		דְּגָ֨נְ⁠ךָ֜	1	rc://*/tw/dict/bible/other/grain
7:13	yw6x		וְ⁠יִצְהָרֶ֗⁠ךָ	1	rc://*/tw/dict/bible/other/oil
7:13	tfem		צֹאנֶ֔⁠ךָ	1	rc://*/tw/dict/bible/other/flock
7:13	mtdc		נִשְׁבַּ֥ע	1	rc://*/tw/dict/bible/other/oath
7:13	wxnt		לַ⁠אֲבֹתֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/other/father
7:14	h3ug	keyterm	בָּר֥וּךְ	1	rc://*/tw/dict/bible/kt/bless
7:14	bskt		הָ⁠עַמִּ֑ים	1	rc://*/tw/dict/bible/other/peoplegroup
7:14	kht3		וּ⁠בִ⁠בְהֶמְתֶּֽ⁠ךָ	1	rc://*/tw/dict/bible/other/livestock
7:15	aj3a	keyterm	יְהוָ֛ה	1	rc://*/tw/dict/bible/kt/yahweh
7:15	jav8	name	מִצְרַ֨יִם	1	rc://*/tw/dict/bible/names/egypt
7:15	y8yh	keyterm	הָ⁠רָעִ֜ים	1	rc://*/tw/dict/bible/kt/evil
7:15	w4wu		יָדַ֗עְתָּ	1	rc://*/tw/dict/bible/other/know
7:16	se9h		וְ⁠אָכַלְתָּ֣	1	rc://*/tw/dict/bible/other/devour
7:16	qafv		הָֽ⁠עַמִּ֗ים	1	rc://*/tw/dict/bible/other/peoplegroup
7:16	qw6m	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
7:16	vw79	keyterm	אֱלֹהֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/god
7:16	z7rz		תַעֲבֹד֙	1	rc://*/tw/dict/bible/other/servant
7:16	fwp5	keyterm	אֱלֹ֣הֵי⁠הֶ֔ם	1	rc://*/tw/dict/bible/kt/god
7:17	cvkm		הַ⁠גּוֹיִ֥ם	1	rc://*/tw/dict/bible/other/nation
7:17	qvnf		לְ⁠הוֹרִישָֽׁ⁠ם	1	rc://*/tw/dict/bible/other/possess
7:18	g64f	keyterm	תִירָ֖א	1	rc://*/tw/dict/bible/kt/fear
7:18	g2ym	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
7:18	j5sg	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
7:18	ydre	name	מִצְרָֽיִם	1	rc://*/tw/dict/bible/names/egypt
7:19	u788		הַ⁠חֲזָקָה֙	1	rc://*/tw/dict/bible/other/mighty
7:19	yx2j		הוֹצִֽאֲ⁠ךָ֖	1	rc://*/tw/dict/bible/other/know
7:19	jj5x	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
7:19	u25y	keyterm	אֱלֹהֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
7:19	mmqm	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
7:19	hzew	keyterm	אֱלֹהֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/god
7:19	cf7r		הָ֣⁠עַמִּ֔ים	1	rc://*/tw/dict/bible/other/peoplegroup
7:20	fae7	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
7:20	nxrc	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
7:20	ey2h	keyterm	אֲבֹ֗ד	1	rc://*/tw/dict/bible/kt/perish
7:21	dmhh	keyterm	תַעֲרֹ֖ץ	1	rc://*/tw/dict/bible/kt/fear
7:21	yujx	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
7:21	x586	keyterm	אֱלֹהֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/god
7:21	s52y	keyterm	וְ⁠נוֹרָֽא	1	rc://*/tw/dict/bible/kt/fear
7:22	svga	keyterm	יְהוָ֨ה	1	rc://*/tw/dict/bible/kt/yahweh
7:22	kdct	keyterm	אֱלֹהֶ֜י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
7:22	nnwx		הַ⁠גּוֹיִ֥ם	1	rc://*/tw/dict/bible/other/nation
7:22	kz98		כַּלֹּתָ֣⁠ם	1	rc://*/tw/dict/bible/other/consume
7:23	ddxh	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
7:23	cyr9	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
7:24	fu8u		מַלְכֵי⁠הֶם֙	1	rc://*/tw/dict/bible/other/king
7:24	rpuu		בְּ⁠יָדֶ֔⁠ךָ	1	rc://*/tw/dict/bible/other/hand
7:24	jdw2		וְ⁠הַאֲבַדְתָּ֣	1	rc://*/tw/dict/bible/other/destroyer
7:24	xz94	keyterm	שְׁמָ֔⁠ם	1	rc://*/tw/dict/bible/kt/name
7:24	hc5d	keyterm	הַ⁠שָּׁמָ֑יִם	1	rc://*/tw/dict/bible/kt/heaven
7:25	k84e	keyterm	אֱלֹהֵי⁠הֶ֖ם	1	rc://*/tw/dict/bible/kt/god
7:25	npye		בָּ⁠אֵ֑שׁ	1	rc://*/tw/dict/bible/other/fire
7:25	vptk		כֶּ֨סֶף	1	rc://*/tw/dict/bible/other/silver
7:25	ebn5		וְ⁠זָהָ֤ב	1	rc://*/tw/dict/bible/other/gold
7:25	d4vk	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
7:25	cg4f	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
7:26	q3fb		בֵּיתֶ֔⁠ךָ	1	rc://*/tw/dict/bible/other/house
7:26	sgn7	keyterm	חֵ֖רֶם	1	rc://*/tw/dict/bible/kt/consecrate
7:26	zjf5	keyterm	חֵ֥רֶם	1	rc://*/tw/dict/bible/kt/consecrate
8:1	r9v5	keyterm	הַ⁠מִּצְוָ֗ה	1	rc://*/tw/dict/bible/kt/command
8:1	v3y7	keyterm	אָנֹכִ֧י	1	rc://*/tw/dict/bible/kt/pray
8:1	cudw	keyterm	מְצַוְּ⁠ךָ֛	1	rc://*/tw/dict/bible/kt/command
8:1	x53b		תִּשְׁמְר֣וּ⁠ן	1	rc://*/tw/dict/bible/other/watch
8:1	xqab	keyterm	תִּֽחְי֜וּ⁠ן	1	rc://*/tw/dict/bible/kt/life
8:1	pedk	keyterm	וִֽ⁠ירִשְׁתֶּ֣ם	1	rc://*/tw/dict/bible/kt/inherit
8:1	bnsk		הָ⁠אָ֔רֶץ	1	rc://*/tw/dict/bible/other/earth
8:1	ua8g		נִשְׁבַּ֥ע	1	rc://*/tw/dict/bible/other/oath
8:1	pyfx	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
8:1	scm5		לַ⁠אֲבֹתֵי⁠כֶֽם	1	rc://*/tw/dict/bible/other/father
8:2	vzd6		הֹלִֽיכֲ⁠ךָ֜	1	rc://*/tw/dict/bible/other/walk
8:2	s2su	keyterm	יְהוָ֧ה	1	rc://*/tw/dict/bible/kt/yahweh
8:2	mgfe	keyterm	אֱלֹהֶ֛י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
8:2	jcd6		בַּ⁠מִּדְבָּ֑ר	1	rc://*/tw/dict/bible/other/desert
8:2	wagg	keyterm	מִצוֹתָיו	1	rc://*/tw/dict/bible/kt/command
8:3	a5vk	name	הָ⁠אָדָֽם	1	rc://*/tw/dict/bible/names/adam
8:3	l3ij	name	הָֽ⁠אָדָ֔ם	1	rc://*/tw/dict/bible/names/adam
8:3	y9mr		וַ⁠יַּֽאֲכִֽלְ⁠ךָ֤	1	rc://*/tw/dict/bible/other/devour
8:3	pusz	keyterm	הַ⁠מָּן֙	1	rc://*/tw/dict/bible/kt/manna
8:3	c7me		יָדַ֔עְתָּ	1	rc://*/tw/dict/bible/other/know
8:3	nygu		יָדְע֖וּ⁠ן	1	rc://*/tw/dict/bible/other/know
8:3	bfvs		אֲבֹתֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/other/father
8:3	fbhv		הוֹדִֽעֲ⁠ךָ֗	1	rc://*/tw/dict/bible/other/know
8:3	xdcs		הַ⁠לֶּ֤חֶם	1	rc://*/tw/dict/bible/other/bread
8:3	cfa7	keyterm	יִחְיֶ֣ה	1	rc://*/tw/dict/bible/kt/life
8:3	w6gz	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
8:3	nkrm	keyterm	יִחְיֶ֥ה	1	rc://*/tw/dict/bible/kt/life
8:5	z6ms		וְ⁠יָדַעְתָּ֖	1	rc://*/tw/dict/bible/other/know
8:5	v9bz	keyterm	לְבָבֶ֑⁠ךָ	1	rc://*/tw/dict/bible/kt/heart
8:5	bumy	keyterm	בְּנ֔⁠וֹ	1	rc://*/tw/dict/bible/kt/son
8:5	dhwg	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
8:5	fs7b	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
8:6	pe8m	keyterm	מִצְוֺ֖ת	1	rc://*/tw/dict/bible/kt/command
8:6	tk96	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
8:6	nnkg	keyterm	אֱלֹהֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
8:7	bvct	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
8:7	x7hy	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
8:7	wm7g		אֶ֣רֶץ	1	rc://*/tw/dict/bible/other/earth
8:7	fddp	keyterm	טוֹבָ֑ה	1	rc://*/tw/dict/bible/kt/good
8:7	gq6u		אֶ֚רֶץ	1	rc://*/tw/dict/bible/other/earth
8:7	jzrs		יֹצְאִ֥ים	1	rc://*/tw/dict/bible/other/know
8:8	uu4c		אֶ֤רֶץ	1	rc://*/tw/dict/bible/other/earth
8:8	uxb6		חִטָּה֙	1	rc://*/tw/dict/bible/other/wheat
8:8	zdwm		וְ⁠גֶ֥פֶן	1	rc://*/tw/dict/bible/other/vine
8:8	y5bv		וּ⁠תְאֵנָ֖ה	1	rc://*/tw/dict/bible/other/fig
8:8	q563		אֶֽרֶץ	1	rc://*/tw/dict/bible/other/earth
8:8	q9gg		זֵ֥ית	1	rc://*/tw/dict/bible/other/olive
8:8	d9cw		שֶׁ֖מֶן	1	rc://*/tw/dict/bible/other/olive
8:8	sfqz		וּ⁠דְבָֽשׁ	1	rc://*/tw/dict/bible/other/honey
8:9	pw9w		אֶ֗רֶץ	1	rc://*/tw/dict/bible/other/earth
8:9	j3qc		בָּ֣⁠הּ	1	rc://*/tw/dict/bible/other/devour
8:9	hmtu		לֶ֔חֶם	1	rc://*/tw/dict/bible/other/bread
8:9	zfhs		אֶ֚רֶץ	1	rc://*/tw/dict/bible/other/earth
8:9	eyhm		נְחֹֽשֶׁת	1	rc://*/tw/dict/bible/other/bronze
8:10	ds8c		וְ⁠אָכַלְתָּ֖	1	rc://*/tw/dict/bible/other/devour
8:10	b4bv	keyterm	וּ⁠בֵֽרַכְתָּ֙	1	rc://*/tw/dict/bible/kt/bless
8:10	asrb	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
8:10	svqh	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
8:10	nny3		הָ⁠אָ֥רֶץ	1	rc://*/tw/dict/bible/other/earth
8:10	ea9d	keyterm	הַ⁠טֹּבָ֖ה	1	rc://*/tw/dict/bible/kt/good
8:11	ags7		הִשָּׁ֣מֶר	1	rc://*/tw/dict/bible/other/watch
8:11	z8gk	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
8:11	dc8r	keyterm	אֱלֹהֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
8:11	smxj		שְׁמֹ֤ר	1	rc://*/tw/dict/bible/other/watch
8:11	gc6n	keyterm	מִצְוֺתָי⁠ו֙	1	rc://*/tw/dict/bible/kt/command
8:11	frtw		וּ⁠מִשְׁפָּטָ֣י⁠ו	1	rc://*/tw/dict/bible/other/statute
8:11	z3ng	keyterm	אָנֹכִ֥י	1	rc://*/tw/dict/bible/kt/pray
8:11	vp8n	keyterm	מְצַוְּ⁠ךָ֖	1	rc://*/tw/dict/bible/kt/command
8:12	rbqr		תֹּאכַ֖ל	1	rc://*/tw/dict/bible/other/devour
8:12	car8		וּ⁠בָתִּ֥ים	1	rc://*/tw/dict/bible/other/house
8:12	newa	keyterm	טוֹבִ֛ים	1	rc://*/tw/dict/bible/kt/good
8:13	jxgd		וְ⁠צֹֽאנְ⁠ךָ֙	1	rc://*/tw/dict/bible/other/flock
8:13	kc4e		וְ⁠כֶ֥סֶף	1	rc://*/tw/dict/bible/other/silver
8:13	hrkk		וְ⁠זָהָ֖ב	1	rc://*/tw/dict/bible/other/gold
8:14	g6jj	keyterm	וְ⁠רָ֖ם	1	rc://*/tw/dict/bible/kt/exalt
8:14	u3tz	keyterm	לְבָבֶ֑⁠ךָ	1	rc://*/tw/dict/bible/kt/heart
8:14	pftt	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
8:14	c2f4	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
8:14	zv2k	name	מִצְרַ֖יִם	1	rc://*/tw/dict/bible/names/egypt
8:14	mvrq		מִ⁠בֵּ֥ית	1	rc://*/tw/dict/bible/other/house
8:14	gwqj		עֲבָדִֽים	1	rc://*/tw/dict/bible/other/servant
8:15	fjkz		בַּ⁠מִּדְבָּ֣ר	1	rc://*/tw/dict/bible/other/desert
8:15	tkew		וְ⁠הַ⁠נּוֹרָ֗א	1	rc://*/tw/dict/bible/other/awe
8:16	ungh	keyterm	מָן֙	1	rc://*/tw/dict/bible/kt/manna
8:16	r45c		בַּ⁠מִּדְבָּ֔ר	1	rc://*/tw/dict/bible/other/desert
8:16	jsa8		יָדְע֖וּ⁠ן	1	rc://*/tw/dict/bible/other/know
8:16	yf2v		אֲבֹתֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/other/father
8:17	fb7s		כֹּחִ⁠י֙	1	rc://*/tw/dict/bible/other/strength
8:17	wn7x		יָדִ֔⁠י	1	rc://*/tw/dict/bible/other/hand
8:18	y8j8	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
8:18	bz8n	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
8:18	aka9		כֹּ֖חַ	1	rc://*/tw/dict/bible/other/strength
8:18	f4x8		חָ֑יִל	1	rc://*/tw/dict/bible/other/prosper
8:18	xyre	keyterm	בְּרִית֛⁠וֹ	1	rc://*/tw/dict/bible/kt/covenant
8:18	s3uj		נִשְׁבַּ֥ע	1	rc://*/tw/dict/bible/other/oath
8:18	e958		לַ⁠אֲבֹתֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/other/father
8:19	rezb	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
8:19	r6es	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
8:19	jtmk	keyterm	אֱלֹהִ֣ים	1	rc://*/tw/dict/bible/kt/god
8:19	kq4h	keyterm	וְ⁠הִשְׁתַּחֲוִ֣יתָ	1	rc://*/tw/dict/bible/kt/worship
8:19	avkv	keyterm	הַעִדֹ֤תִי	1	rc://*/tw/dict/bible/kt/testimony
8:19	mjxn	keyterm	אָבֹ֖ד	1	rc://*/tw/dict/bible/kt/perish
8:19	qge4	keyterm	תֹּאבֵדֽוּ⁠ן	1	rc://*/tw/dict/bible/kt/perish
8:20	eyrv	keyterm	יְהוָה֙	1	rc://*/tw/dict/bible/kt/yahweh
8:20	qtkb	keyterm	מַאֲבִ֣יד	1	rc://*/tw/dict/bible/kt/perish
8:20	p2q9	keyterm	תֹאבֵד֑וּ⁠ן	1	rc://*/tw/dict/bible/kt/perish
8:20	fdr6		בְּ⁠ק֖וֹל	1	rc://*/tw/dict/bible/other/voice
8:20	f5wr	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
8:20	xc5f	keyterm	אֱלֹהֵי⁠כֶֽם	1	rc://*/tw/dict/bible/kt/god
9:1	srxa	keyterm	יִשְׂרָאֵ֗ל	1	rc://*/tw/dict/bible/kt/israel
9:1	ecua	name	הַ⁠יַּרְדֵּ֔ן	1	rc://*/tw/dict/bible/names/jordanriver
9:1	r2bn		לָ⁠רֶ֣שֶׁת	1	rc://*/tw/dict/bible/other/possess
9:1	wrau		גּוֹיִ֔ם	1	rc://*/tw/dict/bible/other/nation
9:1	tsuy	keyterm	בַּ⁠שָּׁמָֽיִם	1	rc://*/tw/dict/bible/kt/heaven
9:2	yw2v		עַֽם	1	rc://*/tw/dict/bible/other/peoplegroup
9:2	ck8y	keyterm	וָ⁠רָ֖ם	1	rc://*/tw/dict/bible/kt/exalt
9:2	j332	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
9:2	qjx6		יָדַ֨עְתָּ֙	1	rc://*/tw/dict/bible/other/know
9:2	rzcq	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
9:3	aeqb		וְ⁠יָדַעְתָּ֣	1	rc://*/tw/dict/bible/other/know
9:3	ka8c	keyterm	יְהוָ֨ה	1	rc://*/tw/dict/bible/kt/yahweh
9:3	x6cj	keyterm	אֱלֹהֶ֜י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
9:3	uc5j		אֵ֣שׁ	1	rc://*/tw/dict/bible/other/fire
9:3	cdg9		אֹֽכְלָ֔ה	1	rc://*/tw/dict/bible/other/devour
9:3	n33s	keyterm	וְ⁠הֽוֹרַשְׁתָּ֤⁠ם	1	rc://*/tw/dict/bible/kt/inherit
9:3	xc2t		וְ⁠הַֽאַבַדְתָּ⁠ם֙	1	rc://*/tw/dict/bible/other/destroyer
9:3	ukt4	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
9:4	wm3z	keyterm	יְהוָה֩	1	rc://*/tw/dict/bible/kt/yahweh
9:4	tu99	keyterm	אֱלֹהֶ֨י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
9:4	s8en	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
9:4	dbvh		לָ⁠רֶ֖שֶׁת	1	rc://*/tw/dict/bible/other/possess
9:4	bnx3		הָ⁠אָ֣רֶץ	1	rc://*/tw/dict/bible/other/earth
9:4	p2a4		הַ⁠גּוֹיִ֣ם	1	rc://*/tw/dict/bible/other/nation
9:4	jzke	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
9:5	sqil	name	וּֽ⁠לְ⁠יַעֲקֹֽב	1	rc://*/tw/dict/bible/names/jacob
9:5	h66r	keyterm	לְבָ֣בְ⁠ךָ֔	1	rc://*/tw/dict/bible/kt/heart
9:5	s2d2		לָ⁠רֶ֣שֶׁת	1	rc://*/tw/dict/bible/other/possess
9:5	j25x		אַרְצָ֑⁠ם	1	rc://*/tw/dict/bible/other/earth
9:5	dbs4		הַ⁠גּוֹיִ֣ם	1	rc://*/tw/dict/bible/other/nation
9:5	y28m	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
9:5	hhmn	keyterm	אֱלֹהֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/god
9:5	ybe4		נִשְׁבַּ֤ע	1	rc://*/tw/dict/bible/other/oath
9:5	zy79	keyterm	יְהוָה֙	1	rc://*/tw/dict/bible/kt/yahweh
9:5	g8gp		לַ⁠אֲבֹתֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/other/father
9:6	aaaf		וְ⁠יָדַעְתָּ֗	1	rc://*/tw/dict/bible/other/know
9:6	kr2j	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
9:6	ucva	keyterm	אֱ֠לֹהֶי⁠ךָ	1	rc://*/tw/dict/bible/kt/god
9:6	bvea		הָ⁠אָ֧רֶץ	1	rc://*/tw/dict/bible/other/earth
9:6	rxqd	keyterm	הַ⁠טּוֹבָ֛ה	1	rc://*/tw/dict/bible/kt/good
9:6	cqjr		לְ⁠רִשְׁתָּ֑⁠הּ	1	rc://*/tw/dict/bible/other/possess
9:6	neak		עַם	1	rc://*/tw/dict/bible/other/peoplegroup
9:7	bqkt	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
9:7	fwdd	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
9:7	xvw5		בַּ⁠מִּדְבָּ֑ר	1	rc://*/tw/dict/bible/other/desert
9:7	kv5n		יָצָ֣אתָ	1	rc://*/tw/dict/bible/other/know
9:7	vhsq	name	מִצְרַ֗יִם	1	rc://*/tw/dict/bible/names/egypt
9:7	c6nh		מַמְרִ֥ים	1	rc://*/tw/dict/bible/other/rebel
9:7	fbur	keyterm	יְהוָֽה	1	rc://*/tw/dict/bible/kt/yahweh
9:8	hjhw	keyterm	יְהוָ֑ה	1	rc://*/tw/dict/bible/kt/yahweh
9:8	n5ba	keyterm	יְהוָ֛ה	1	rc://*/tw/dict/bible/kt/yahweh
9:8	vq4b		לְ⁠הַשְׁמִ֥יד	1	rc://*/tw/dict/bible/other/destroyer
9:9	xkn2	keyterm	הַ⁠בְּרִ֔ית	1	rc://*/tw/dict/bible/kt/covenant
9:9	bxb6		כָּרַ֥ת	1	rc://*/tw/dict/bible/other/cutoff
9:9	w27m	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
9:9	kunf		לֶ֚חֶם	1	rc://*/tw/dict/bible/other/bread
9:9	jdxk		אָכַ֔לְתִּי	1	rc://*/tw/dict/bible/other/devour
9:10	hhch	keyterm	יְהוָ֜ה	1	rc://*/tw/dict/bible/kt/yahweh
9:10	hu6u	keyterm	אֱלֹהִ֑ים	1	rc://*/tw/dict/bible/kt/god
9:10	tmnc	keyterm	יְהוָ֨ה	1	rc://*/tw/dict/bible/kt/yahweh
9:10	u2z7		הָ⁠אֵ֖שׁ	1	rc://*/tw/dict/bible/other/fire
9:10	xr9c		הַ⁠קָּהָֽל	1	rc://*/tw/dict/bible/other/assembly
9:11	xexc	keyterm	יְהוָ֜ה	1	rc://*/tw/dict/bible/kt/yahweh
9:11	sr6h	keyterm	הַ⁠בְּרִֽית	1	rc://*/tw/dict/bible/kt/covenant
9:12	spa6	keyterm	יְהוָ֜ה	1	rc://*/tw/dict/bible/kt/yahweh
9:12	s455		עַמְּ⁠ךָ֔	1	rc://*/tw/dict/bible/other/peoplegroup
9:12	x79u		הוֹצֵ֖אתָ	1	rc://*/tw/dict/bible/other/know
9:12	q47f	name	מִ⁠מִּצְרָ֑יִם	1	rc://*/tw/dict/bible/names/egypt
9:12	rchk	keyterm	צִוִּיתִ֔⁠ם	1	rc://*/tw/dict/bible/kt/command
9:13	gzup	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
9:13	x79z		הָ⁠עָ֣ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:13	guba		עַם	1	rc://*/tw/dict/bible/other/peoplegroup
9:14	nwec	keyterm	שְׁמָ֔⁠ם	1	rc://*/tw/dict/bible/kt/name
9:14	dbp7	keyterm	הַ⁠שָּׁמָ֑יִם	1	rc://*/tw/dict/bible/kt/heaven
9:14	zqab		לְ⁠גוֹי	1	rc://*/tw/dict/bible/other/nation
9:15	ccua		בָּ⁠אֵ֑שׁ	1	rc://*/tw/dict/bible/other/fire
9:15	nnkk	keyterm	הַ⁠בְּרִ֔ית	1	rc://*/tw/dict/bible/kt/covenant
9:15	qyv5		יָדָֽ⁠י	1	rc://*/tw/dict/bible/other/hand
9:16	m9jf	keyterm	חֲטָאתֶם֙	1	rc://*/tw/dict/bible/kt/sin
9:16	wyq9	keyterm	לַ⁠יהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
9:16	v86r	keyterm	אֱלֹֽהֵי⁠כֶ֔ם	1	rc://*/tw/dict/bible/kt/god
9:16	rf4u	keyterm	צִוָּ֥ה	1	rc://*/tw/dict/bible/kt/command
9:16	egnw	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
9:17	kq3c		יָדָ֑⁠י	1	rc://*/tw/dict/bible/other/hand
9:18	pr33		וָֽ⁠אֶתְנַפַּל֩	1	rc://*/tw/dict/bible/other/bow
9:18	er5x	keyterm	יְהוָ֜ה	1	rc://*/tw/dict/bible/kt/yahweh
9:18	hz6p		לֶ֚חֶם	1	rc://*/tw/dict/bible/other/bread
9:18	ejcq		אָכַ֔לְתִּי	1	rc://*/tw/dict/bible/other/devour
9:18	p8d6	keyterm	חַטַּאתְ⁠כֶם֙	1	rc://*/tw/dict/bible/kt/sin
9:18	qk8n	keyterm	חֲטָאתֶ֔ם	1	rc://*/tw/dict/bible/kt/sin
9:18	hmsq	keyterm	הָ⁠רַ֛ע	1	rc://*/tw/dict/bible/kt/evil
9:18	rdrr	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
9:19	efrf	keyterm	יְהוָ֛ה	1	rc://*/tw/dict/bible/kt/yahweh
9:19	d6xn		לְ⁠הַשְׁמִ֣יד	1	rc://*/tw/dict/bible/other/destroyer
9:19	fnb8	keyterm	יְהוָה֙	1	rc://*/tw/dict/bible/kt/yahweh
9:20	so26	name	וּֽ⁠בְ⁠אַהֲרֹ֗ן	1	rc://*/tw/dict/bible/names/aaron
9:20	tqj3	keyterm	יְהוָ֛ה	1	rc://*/tw/dict/bible/kt/yahweh
9:20	ax4c		לְ⁠הַשְׁמִיד֑⁠וֹ	1	rc://*/tw/dict/bible/other/destroyer
9:20	nptv	keyterm	וָֽ⁠אֶתְפַּלֵּ֛ל	1	rc://*/tw/dict/bible/kt/pray
9:20	gspx	name	אַהֲרֹ֖ן	1	rc://*/tw/dict/bible/names/aaron
9:21	nf4h	keyterm	חַטַּאתְ⁠כֶ֞ם	1	rc://*/tw/dict/bible/kt/sin
9:21	yqqz		בָּ⁠אֵשׁ֒	1	rc://*/tw/dict/bible/other/fire
9:21	wsq6	keyterm	הֵיטֵ֔ב	1	rc://*/tw/dict/bible/kt/favor
9:22	ynfs	keyterm	יְהוָֽה	1	rc://*/tw/dict/bible/kt/yahweh
9:23	sus7	keyterm	יְהוָ֜ה	1	rc://*/tw/dict/bible/kt/yahweh
9:23	f5aj	keyterm	וּ⁠רְשׁ֣וּ	1	rc://*/tw/dict/bible/kt/inherit
9:23	aenv		הָ⁠אָ֔רֶץ	1	rc://*/tw/dict/bible/other/earth
9:23	bh27		וַ⁠תַּמְר֗וּ	1	rc://*/tw/dict/bible/other/disobey
9:23	mvqj	keyterm	יְהוָה֙	1	rc://*/tw/dict/bible/kt/yahweh
9:23	y5u4	keyterm	אֱלֹ֣הֵי⁠כֶ֔ם	1	rc://*/tw/dict/bible/kt/god
9:23	vf2b	keyterm	הֶֽאֱמַנְתֶּם֙	1	rc://*/tw/dict/bible/kt/faithful
9:23	yuha		בְּ⁠קֹלֽ⁠וֹ	1	rc://*/tw/dict/bible/other/voice
9:24	qh6b		מַמְרִ֥ים	1	rc://*/tw/dict/bible/other/rebel
