Reference	ID	Tags	OrigWords	Occurrence	TWLink
9:28	tx3x	keyterm	πιστεύετε	1	rc://*/tw/dict/bible/kt/believe
9:28	nw36	keyterm	δύναμαι	1	rc://*/tw/dict/bible/kt/power
9:28	nhba	keyterm	Κύριε	1	rc://*/tw/dict/bible/kt/lord
9:29	vate	keyterm	πίστιν	1	rc://*/tw/dict/bible/kt/faith
9:30	geta	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
9:30	xhsz		γινωσκέτω	1	rc://*/tw/dict/bible/other/know
9:32	vawm	keyterm	δαιμονιζόμενον	1	rc://*/tw/dict/bible/kt/demonpossessed
9:33	kndq		ἐκβληθέντος	1	rc://*/tw/dict/bible/other/castout
9:33	bpdj	keyterm	δαιμονίου	1	rc://*/tw/dict/bible/kt/demon
9:33	b2yc		ἐθαύμασαν	1	rc://*/tw/dict/bible/other/amazed
9:33	w7tn	keyterm	Ἰσραήλ	1	rc://*/tw/dict/bible/kt/israel
9:34	j5hw	keyterm	Φαρισαῖοι	1	rc://*/tw/dict/bible/kt/pharisee
9:34	kw5c		ἄρχοντι	1	rc://*/tw/dict/bible/other/ruler
9:34	u23p	keyterm	δαιμονίων	1	rc://*/tw/dict/bible/kt/demon
9:34	w2zy		ἐκβάλλει	1	rc://*/tw/dict/bible/other/castout
9:34	rbb5	keyterm	δαιμόνια	1	rc://*/tw/dict/bible/kt/demon
9:35	k4bt	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
9:35	f5jp		διδάσκων	1	rc://*/tw/dict/bible/other/teach
9:35	ukbt	keyterm	συναγωγαῖς	1	rc://*/tw/dict/bible/kt/synagogue
9:35	yrsb		κηρύσσων	1	rc://*/tw/dict/bible/other/preach
9:35	e6ex	keyterm	εὐαγγέλιον	1	rc://*/tw/dict/bible/kt/goodnews
9:35	thwc	keyterm	βασιλείας	1	rc://*/tw/dict/bible/kt/kingdomofgod
9:35	h3gt		θεραπεύων	1	rc://*/tw/dict/bible/other/heal
9:36	kn78	keyterm	ἐσπλαγχνίσθη	1	rc://*/tw/dict/bible/kt/compassion
9:36	ckkm		ἐσκυλμένοι	1	rc://*/tw/dict/bible/other/trouble
9:36	dukb		ὡσεὶ	1	rc://*/tw/dict/bible/other/like
9:36	xtkn		πρόβατα	1	rc://*/tw/dict/bible/other/sheep
9:36	wf7b		ποιμένα	1	rc://*/tw/dict/bible/other/shepherd
9:37	r5js	keyterm	μαθηταῖς	1	rc://*/tw/dict/bible/kt/disciple
9:37	yfgv		θερισμὸς	1	rc://*/tw/dict/bible/other/harvest
9:37	ff5n		ἐργάται	1	rc://*/tw/dict/bible/other/labor
9:38	erns		δεήθητε	1	rc://*/tw/dict/bible/other/beg
9:38	t2v3	keyterm	Κυρίου	1	rc://*/tw/dict/bible/kt/lord
9:38	njmx		θερισμοῦ	1	rc://*/tw/dict/bible/other/harvest
9:38	ndrf		ἐκβάλῃ	1	rc://*/tw/dict/bible/other/send
9:38	g29b		ἐργάτας	1	rc://*/tw/dict/bible/other/labor
9:38	zvtw		θερισμὸν	1	rc://*/tw/dict/bible/other/harvest
10:1	qveb	keyterm	προσκαλεσάμενος	1	rc://*/tw/dict/bible/kt/call
10:1	ssap	keyterm	μαθητὰς	1	rc://*/tw/dict/bible/kt/disciple
10:1	fqse	keyterm	δώδεκα μαθητὰς	1	rc://*/tw/dict/bible/kt/thetwelve
10:1	w86b	keyterm	ἐξουσίαν	1	rc://*/tw/dict/bible/kt/authority
10:1	ab7k	keyterm	πνευμάτων ἀκαθάρτων	1	rc://*/tw/dict/bible/kt/demon
10:1	xux5		ἐκβάλλειν	1	rc://*/tw/dict/bible/other/castout
10:1	yp9f		θεραπεύειν	1	rc://*/tw/dict/bible/other/heal
10:2	kfc9	keyterm	ἀποστόλων	1	rc://*/tw/dict/bible/kt/apostle
10:2	pkaq	keyterm	δώδεκα ἀποστόλων	1	rc://*/tw/dict/bible/kt/thetwelve
10:2	rgym	keyterm	ὀνόματά	1	rc://*/tw/dict/bible/kt/name
10:2	z8db	name	Σίμων	1	rc://*/tw/dict/bible/names/peter
10:2	vqna	keyterm	λεγόμενος	1	rc://*/tw/dict/bible/kt/call
10:2	smg3	name	Πέτρος	1	rc://*/tw/dict/bible/names/peter
10:2	q9mf	name	Ἀνδρέας	1	rc://*/tw/dict/bible/names/andrew
10:2	ztum	keyterm	ἀδελφὸς	1	rc://*/tw/dict/bible/kt/brother
10:2	bgua	name	Ἰάκωβος	1	rc://*/tw/dict/bible/names/jamessonofzebedee
10:2	zfd2	name	Ζεβεδαίου	1	rc://*/tw/dict/bible/names/zebedee
10:2	d2zs	name	Ἰωάννης	1	rc://*/tw/dict/bible/names/johntheapostle
10:2	s7mk	keyterm	ἀδελφὸς	2	rc://*/tw/dict/bible/kt/brother
10:3	c446	name	Φίλιππος	1	rc://*/tw/dict/bible/names/philiptheapostle
10:3	ekv4	name	Βαρθολομαῖος	1	rc://*/tw/dict/bible/names/bartholomew
10:3	ytnj	name	Θωμᾶς	1	rc://*/tw/dict/bible/names/thomas
10:3	d5tb	name	Μαθθαῖος	1	rc://*/tw/dict/bible/names/matthew
10:3	cxbq		τελώνης	1	rc://*/tw/dict/bible/other/tax
10:3	ammv	name	Ἰάκωβος ὁ τοῦ Ἁλφαίου	1	rc://*/tw/dict/bible/names/jamessonofalphaeus
10:4	rcx8	name	Σίμων ὁ Καναναῖος	1	rc://*/tw/dict/bible/names/simonthezealot
10:4	j6p4	name	Ἰούδας ὁ Ἰσκαριώτης	1	rc://*/tw/dict/bible/names/judasiscariot
10:4	mp7m		παραδοὺς	1	rc://*/tw/dict/bible/other/betray
10:5	mbrx	keyterm	δώδεκα	1	rc://*/tw/dict/bible/kt/thetwelve
10:5	hfgw		ἀπέστειλεν	1	rc://*/tw/dict/bible/other/send
10:5	nxun	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
10:5	yfaz		παραγγείλας	1	rc://*/tw/dict/bible/other/instruct
10:5	jqzm	keyterm	ἐθνῶν	1	rc://*/tw/dict/bible/kt/gentile
10:5	gapd	name	Σαμαρειτῶν	1	rc://*/tw/dict/bible/names/samaria
10:6	rrqw		πρόβατα	1	rc://*/tw/dict/bible/other/sheep
10:6	m9vq	keyterm	ἀπολωλότα	1	rc://*/tw/dict/bible/kt/perish
10:6	gkap		οἴκου	1	rc://*/tw/dict/bible/other/house
10:6	qku3	keyterm	Ἰσραήλ	1	rc://*/tw/dict/bible/kt/israel
10:7	cue2		κηρύσσετε	1	rc://*/tw/dict/bible/other/preach
10:7	f3dn	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
10:7	tqqg	keyterm	Βασιλεία τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
10:8	sb9f		θεραπεύετε	1	rc://*/tw/dict/bible/other/heal
10:8	bpkd		νεκροὺς	1	rc://*/tw/dict/bible/other/death
10:8	ep2t		ἐγείρετε	1	rc://*/tw/dict/bible/other/raise
10:8	gwec		λεπροὺς	1	rc://*/tw/dict/bible/other/leprosy
10:8	vjm4	keyterm	καθαρίζετε	1	rc://*/tw/dict/bible/kt/clean
10:8	jgzn	keyterm	δαιμόνια	1	rc://*/tw/dict/bible/kt/demon
10:8	k3as		ἐκβάλλετε	1	rc://*/tw/dict/bible/other/castout
10:8	kkpq		δωρεὰν	1	rc://*/tw/dict/bible/other/free
10:8	y6e9		ἐλάβετε	1	rc://*/tw/dict/bible/other/receive
10:8	rr2p		δωρεὰν	2	rc://*/tw/dict/bible/other/free
10:9	p7rn		χρυσὸν	1	rc://*/tw/dict/bible/other/gold
10:9	kwaw		ἄργυρον	1	rc://*/tw/dict/bible/other/silver
10:10	pkve		χιτῶνας	1	rc://*/tw/dict/bible/other/tunic
10:10	sxng		ὑποδήματα	1	rc://*/tw/dict/bible/other/sandal
10:10	uhdx		ῥάβδον	1	rc://*/tw/dict/bible/other/staff
10:10	kj8y	keyterm	ἄξιος	1	rc://*/tw/dict/bible/kt/worthy
10:10	s8nu		ἐργάτης	1	rc://*/tw/dict/bible/other/labor
10:11	y55a	keyterm	ἄξιός	1	rc://*/tw/dict/bible/kt/worthy
10:12	sma5		οἰκίαν	1	rc://*/tw/dict/bible/other/house
10:13	r3q3		οἰκία	1	rc://*/tw/dict/bible/other/house
10:13	ga9s	keyterm	ἀξία	1	rc://*/tw/dict/bible/kt/worthy
10:13	tvgb		εἰρήνη	1	rc://*/tw/dict/bible/other/peace
10:13	rfhq	keyterm	ἀξία	2	rc://*/tw/dict/bible/kt/worthy
10:13	zze2		εἰρήνη	2	rc://*/tw/dict/bible/other/peace
10:13	yres		ἐπιστραφήτω	1	rc://*/tw/dict/bible/other/turn
10:14	hves		δέξηται	1	rc://*/tw/dict/bible/other/receive
10:14	hcsk		οἰκίας	1	rc://*/tw/dict/bible/other/house
10:15	mrd2	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
10:15	swhg	name	Σοδόμων	1	rc://*/tw/dict/bible/names/sodom
10:15	wghj	name	Γομόρρων	1	rc://*/tw/dict/bible/names/gomorrah
10:15	ghsf		ἡμέρᾳ	1	rc://*/tw/dict/bible/other/biblicaltimeday
10:15	pexe	keyterm	κρίσεως	1	rc://*/tw/dict/bible/kt/judge
10:16	vj7n		ἀποστέλλω	1	rc://*/tw/dict/bible/other/send
10:16	rscw		ὡς	1	rc://*/tw/dict/bible/other/like
10:16	aq3j		πρόβατα	1	rc://*/tw/dict/bible/other/sheep
10:16	rf26		λύκων	1	rc://*/tw/dict/bible/other/wolf
10:16	e5d9	keyterm	φρόνιμοι	1	rc://*/tw/dict/bible/kt/wise
10:16	k4rk		ὡς	2	rc://*/tw/dict/bible/other/like
10:16	xs9n		ὄφεις	1	rc://*/tw/dict/bible/other/serpent
10:16	frrj		ὡς	3	rc://*/tw/dict/bible/other/like
10:16	hfx5		περιστεραί	1	rc://*/tw/dict/bible/other/dove
10:17	ksa2		συνέδρια	1	rc://*/tw/dict/bible/other/council
10:17	jfyr	keyterm	συναγωγαῖς	1	rc://*/tw/dict/bible/kt/synagogue
10:18	ymwv		ἡγεμόνας	1	rc://*/tw/dict/bible/other/governor
10:18	rbws		βασιλεῖς	1	rc://*/tw/dict/bible/other/king
10:18	ej93	keyterm	μαρτύριον	1	rc://*/tw/dict/bible/kt/testimony
10:18	swzt	keyterm	ἔθνεσιν	1	rc://*/tw/dict/bible/kt/gentile
10:19	hcnn		ὥρᾳ	1	rc://*/tw/dict/bible/other/hour
10:20	z72w	keyterm	Πνεῦμα	1	rc://*/tw/dict/bible/kt/holyspirit
10:20	w2e2	keyterm	Πατρὸς	1	rc://*/tw/dict/bible/kt/godthefather
10:21	czue	keyterm	ἀδελφὸς	1	rc://*/tw/dict/bible/kt/brother
10:21	hkec	keyterm	ἀδελφὸν	1	rc://*/tw/dict/bible/kt/brother
10:21	cx59		θάνατον	1	rc://*/tw/dict/bible/other/death
10:21	zx8v		πατὴρ	1	rc://*/tw/dict/bible/other/father
10:21	ymh4	keyterm	τέκνον	1	rc://*/tw/dict/bible/kt/children
10:21	sytv	keyterm	τέκνα	1	rc://*/tw/dict/bible/kt/children
10:21	kygx		θανατώσουσιν	1	rc://*/tw/dict/bible/other/death
10:22	ke42	keyterm	ὄνομά	1	rc://*/tw/dict/bible/kt/name
10:22	r3u8		ὑπομείνας	1	rc://*/tw/dict/bible/other/endure
10:22	qexp	keyterm	σωθήσεται	1	rc://*/tw/dict/bible/kt/save
10:23	futt		διώκωσιν	1	rc://*/tw/dict/bible/other/persecute
10:23	s8gt	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
10:23	etq9	keyterm	Ἰσραὴλ	1	rc://*/tw/dict/bible/kt/israel
10:23	n22u	keyterm	Υἱὸς τοῦ Ἀνθρώπου	1	rc://*/tw/dict/bible/kt/sonofman
10:24	a6j5	keyterm	μαθητὴς	1	rc://*/tw/dict/bible/kt/disciple
10:24	jbrv		διδάσκαλον	1	rc://*/tw/dict/bible/other/teacher
10:24	ca49		δοῦλος	1	rc://*/tw/dict/bible/other/servant
10:24	kkv7	keyterm	κύριον	1	rc://*/tw/dict/bible/kt/lord
10:25	rsg8	keyterm	μαθητῇ	1	rc://*/tw/dict/bible/kt/disciple
10:25	fj4u		ὡς	1	rc://*/tw/dict/bible/other/like
10:25	mcs3		διδάσκαλος	1	rc://*/tw/dict/bible/other/teacher
10:25	zkh2		δοῦλος	1	rc://*/tw/dict/bible/other/servant
10:25	qx5j		ὡς	2	rc://*/tw/dict/bible/other/like
10:25	vt9a	keyterm	κύριος	1	rc://*/tw/dict/bible/kt/lord
10:25	pmhs	keyterm	οἰκοδεσπότην	1	rc://*/tw/dict/bible/kt/lord
10:25	cfy5	name	Βεελζεβοὺλ	1	rc://*/tw/dict/bible/names/beelzebul
10:25	qpst	keyterm	ἐπεκάλεσαν	1	rc://*/tw/dict/bible/kt/call
10:25	gdpv		οἰκιακοὺς	1	rc://*/tw/dict/bible/other/household
10:26	q7xg	keyterm	φοβηθῆτε	1	rc://*/tw/dict/bible/kt/fear
10:26	e7jt	keyterm	ἀποκαλυφθήσεται	1	rc://*/tw/dict/bible/kt/reveal
10:26	um7w		γνωσθήσεται	1	rc://*/tw/dict/bible/other/know
10:27	csus		σκοτίᾳ	1	rc://*/tw/dict/bible/other/darkness
10:27	q57v		φωτί	1	rc://*/tw/dict/bible/other/light
10:27	qucf		κηρύξατε	1	rc://*/tw/dict/bible/other/preach
10:28	gpj6	keyterm	φοβεῖσθε	1	rc://*/tw/dict/bible/kt/fear
10:28	u9wx	keyterm	σῶμα	1	rc://*/tw/dict/bible/kt/body
10:28	htw7	keyterm	ψυχὴν	1	rc://*/tw/dict/bible/kt/soul
10:28	fn25	keyterm	φοβεῖσθε	2	rc://*/tw/dict/bible/kt/fear
10:28	crc3	keyterm	ψυχὴν	2	rc://*/tw/dict/bible/kt/soul
10:28	jcw2	keyterm	σῶμα	2	rc://*/tw/dict/bible/kt/body
10:28	b47r	keyterm	ἀπολέσαι	1	rc://*/tw/dict/bible/kt/perish
10:28	kv8u	keyterm	Γεέννῃ	1	rc://*/tw/dict/bible/kt/hell
10:29	qw6n	keyterm	Πατρὸς	1	rc://*/tw/dict/bible/kt/godthefather
10:30	rgnp		κεφαλῆς	1	rc://*/tw/dict/bible/other/head
10:31	vukj	keyterm	φοβεῖσθε	1	rc://*/tw/dict/bible/kt/fear
10:32	cjg6	keyterm	ὁμολογήσει	1	rc://*/tw/dict/bible/kt/confess
10:32	x5ra	keyterm	ὁμολογήσω	1	rc://*/tw/dict/bible/kt/confess
10:32	ywp6	keyterm	Πατρός	1	rc://*/tw/dict/bible/kt/godthefather
10:32	brbj	keyterm	οὐρανοῖς	1	rc://*/tw/dict/bible/kt/heaven
10:33	rv4m	keyterm	Πατρός	1	rc://*/tw/dict/bible/kt/godthefather
10:33	gnv9	keyterm	οὐρανοῖς	1	rc://*/tw/dict/bible/kt/heaven
10:34	kmcn		εἰρήνην	1	rc://*/tw/dict/bible/other/peace
10:34	phhh		γῆν	1	rc://*/tw/dict/bible/other/earth
10:34	n9j4		εἰρήνην	2	rc://*/tw/dict/bible/other/peace
10:34	tdmk		μάχαιραν	1	rc://*/tw/dict/bible/other/sword
10:35	wqak		πατρὸς	1	rc://*/tw/dict/bible/other/father
10:36	ughb		ἐχθροὶ	1	rc://*/tw/dict/bible/other/adversary
10:36	wt68		οἰκιακοὶ	1	rc://*/tw/dict/bible/other/household
10:37	xjzb	keyterm	φιλῶν	1	rc://*/tw/dict/bible/kt/love
10:37	jrtg		πατέρα	1	rc://*/tw/dict/bible/other/father
10:37	rp4w	keyterm	ἄξιος	1	rc://*/tw/dict/bible/kt/worthy
10:37	gqq2	keyterm	φιλῶν	2	rc://*/tw/dict/bible/kt/love
10:37	f899	keyterm	υἱὸν	1	rc://*/tw/dict/bible/kt/son
10:37	w7yb	keyterm	ἄξιος	2	rc://*/tw/dict/bible/kt/worthy
10:38	mh37	keyterm	σταυρὸν	1	rc://*/tw/dict/bible/kt/cross
10:38	nzk7	keyterm	ἄξιος	1	rc://*/tw/dict/bible/kt/worthy
10:39	nsrr	keyterm	ψυχὴν	1	rc://*/tw/dict/bible/kt/life
10:39	pby8	keyterm	ἀπολέσει	1	rc://*/tw/dict/bible/kt/perish
10:39	b6se	keyterm	ἀπολέσας	1	rc://*/tw/dict/bible/kt/perish
10:39	y57y	keyterm	ψυχὴν	2	rc://*/tw/dict/bible/kt/life
10:40	gdy3		δεχόμενος	1	rc://*/tw/dict/bible/other/receive
10:40	ybhu		δέχεται	1	rc://*/tw/dict/bible/other/receive
10:40	a9gr		δεχόμενος	2	rc://*/tw/dict/bible/other/receive
10:40	r3wt		δέχεται	2	rc://*/tw/dict/bible/other/receive
10:40	astw		ἀποστείλαντά	1	rc://*/tw/dict/bible/other/send
10:41	ysqb		δεχόμενος	1	rc://*/tw/dict/bible/other/receive
10:41	bjg5	keyterm	προφήτην	1	rc://*/tw/dict/bible/kt/prophet
10:41	v3mx	keyterm	ὄνομα	1	rc://*/tw/dict/bible/kt/name
10:41	dkcy	keyterm	προφήτου	1	rc://*/tw/dict/bible/kt/prophet
10:41	ws87		μισθὸν	1	rc://*/tw/dict/bible/other/reward
10:41	g92q	keyterm	προφήτου	2	rc://*/tw/dict/bible/kt/prophet
10:41	zgap		λήμψεται	1	rc://*/tw/dict/bible/other/receive
10:41	scm6		δεχόμενος	2	rc://*/tw/dict/bible/other/receive
10:41	xh3m	keyterm	δίκαιον	1	rc://*/tw/dict/bible/kt/righteous
10:41	hjnq	keyterm	ὄνομα	2	rc://*/tw/dict/bible/kt/name
10:41	nj3p	keyterm	δικαίου	1	rc://*/tw/dict/bible/kt/righteous
10:41	yxyq		μισθὸν	2	rc://*/tw/dict/bible/other/reward
10:41	pjnx	keyterm	δικαίου	2	rc://*/tw/dict/bible/kt/righteous
10:41	uw4y		λήμψεται	2	rc://*/tw/dict/bible/other/receive
10:42	jez7	keyterm	ὄνομα	1	rc://*/tw/dict/bible/kt/name
10:42	huek	keyterm	μαθητοῦ	1	rc://*/tw/dict/bible/kt/disciple
10:42	pexf	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
10:42	khuv	keyterm	ἀπολέσῃ	1	rc://*/tw/dict/bible/kt/perish
10:42	hqtb		μισθὸν	1	rc://*/tw/dict/bible/other/reward
11:1	etk9	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
11:1	bj85	keyterm	μαθηταῖς	1	rc://*/tw/dict/bible/kt/disciple
11:1	r48n	keyterm	δώδεκα μαθηταῖς	1	rc://*/tw/dict/bible/kt/thetwelve
11:1	dzjx		διδάσκειν	1	rc://*/tw/dict/bible/other/teach
11:1	xat3		κηρύσσειν	1	rc://*/tw/dict/bible/other/preach
11:2	j526	name	Ἰωάννης	1	rc://*/tw/dict/bible/names/johnthebaptist
11:2	eyxr		δεσμωτηρίῳ	1	rc://*/tw/dict/bible/other/prison
11:2	mb9q	keyterm	ἔργα	1	rc://*/tw/dict/bible/kt/works
11:2	wrcy	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
11:2	s2yf		πέμψας	1	rc://*/tw/dict/bible/other/send
11:2	sx45	keyterm	μαθητῶν	1	rc://*/tw/dict/bible/kt/disciple
11:4	tvn2	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
11:4	d3mr		ἀπαγγείλατε	1	rc://*/tw/dict/bible/other/report
11:4	dkvd	name	Ἰωάννῃ	1	rc://*/tw/dict/bible/names/johnthebaptist
11:5	qwkr		περιπατοῦσιν	1	rc://*/tw/dict/bible/other/walk
11:5	q2p7		λεπροὶ	1	rc://*/tw/dict/bible/other/leprosy
11:5	uyrj	keyterm	καθαρίζονται	1	rc://*/tw/dict/bible/kt/clean
11:5	mnzk		νεκροὶ	1	rc://*/tw/dict/bible/other/death
11:5	ump5		ἐγείρονται	1	rc://*/tw/dict/bible/other/raise
11:5	z9ab	keyterm	εὐαγγελίζονται	1	rc://*/tw/dict/bible/kt/goodnews
11:6	ppeb	keyterm	μακάριός	1	rc://*/tw/dict/bible/kt/bless
11:7	kbgy	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
11:7	f4g2	name	Ἰωάννου	1	rc://*/tw/dict/bible/names/johnthebaptist
11:7	t74f		ἔρημον	1	rc://*/tw/dict/bible/other/desert
11:7	kx3u		κάλαμον	1	rc://*/tw/dict/bible/other/reed
11:8	gkac		οἴκοις	1	rc://*/tw/dict/bible/other/house
11:8	kv5r		βασιλέων	1	rc://*/tw/dict/bible/other/king
11:9	rwfa	keyterm	προφήτην	1	rc://*/tw/dict/bible/kt/prophet
11:9	hwyz	keyterm	προφήτου	1	rc://*/tw/dict/bible/kt/prophet
11:10	t2zd		γέγραπται	1	rc://*/tw/dict/bible/other/written
11:10	aeja		ἀποστέλλω	1	rc://*/tw/dict/bible/other/send
11:10	yvc2		ἄγγελόν	1	rc://*/tw/dict/bible/other/messenger
11:10	eeqn		προσώπου	1	rc://*/tw/dict/bible/other/face
11:11	sxw5	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
11:11	ue3m		ἐγήγερται	1	rc://*/tw/dict/bible/other/raise
11:11	v6v4	name	Ἰωάννου τοῦ Βαπτιστοῦ	1	rc://*/tw/dict/bible/names/johnthebaptist
11:11	qtf7	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
11:11	f6qk	keyterm	Βασιλεία τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
11:12	ha5v		ἡμερῶν	1	rc://*/tw/dict/bible/other/biblicaltimeday
11:12	ehfp	name	Ἰωάννου τοῦ Βαπτιστοῦ	1	rc://*/tw/dict/bible/names/johnthebaptist
11:12	pffv	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
11:12	xwuz	keyterm	Βασιλεία τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
11:12	nr9t		ἁρπάζουσιν	1	rc://*/tw/dict/bible/other/seize
11:13	vpca	keyterm	προφῆται	1	rc://*/tw/dict/bible/kt/prophet
11:13	rjab	keyterm	νόμος	1	rc://*/tw/dict/bible/kt/lawofmoses
11:13	kwwg	name	Ἰωάννου	1	rc://*/tw/dict/bible/names/johnthebaptist
11:13	um8j	keyterm	ἐπροφήτευσαν	1	rc://*/tw/dict/bible/kt/prophet
11:14	cktx		δέξασθαι	1	rc://*/tw/dict/bible/other/receive
11:14	njk5	name	Ἠλείας	1	rc://*/tw/dict/bible/names/elijah
11:16	cvh6		ὁμοιώσω	1	rc://*/tw/dict/bible/other/like
11:16	v7qp		γενεὰν	1	rc://*/tw/dict/bible/other/generation
11:16	xx6h		ὁμοία	1	rc://*/tw/dict/bible/other/like
11:16	b3ap	keyterm	παιδίοις	1	rc://*/tw/dict/bible/kt/children
11:16	j7k5	keyterm	προσφωνοῦντα	1	rc://*/tw/dict/bible/kt/call
11:17	g2xr		ηὐλήσαμεν	1	rc://*/tw/dict/bible/other/flute
11:18	vsum	name	Ἰωάννης	1	rc://*/tw/dict/bible/names/johnthebaptist
11:18	qdmn	keyterm	δαιμόνιον	1	rc://*/tw/dict/bible/kt/demon
11:19	b9qe	keyterm	Υἱὸς τοῦ Ἀνθρώπου	1	rc://*/tw/dict/bible/kt/sonofman
11:19	tube		οἰνοπότης	1	rc://*/tw/dict/bible/other/drunk
11:19	fbjy		τελωνῶν	1	rc://*/tw/dict/bible/other/tax
11:19	efqc	keyterm	ἁμαρτωλῶν	1	rc://*/tw/dict/bible/kt/sin
11:19	q67f	keyterm	ἐδικαιώθη	1	rc://*/tw/dict/bible/kt/justice
11:19	fb5r	keyterm	σοφία	1	rc://*/tw/dict/bible/kt/wise
11:19	ucd5	keyterm	τέκνων	1	rc://*/tw/dict/bible/kt/children
11:20	ebxe		ὀνειδίζειν	1	rc://*/tw/dict/bible/other/shame
11:20	jxtq	keyterm	δυνάμεις	1	rc://*/tw/dict/bible/kt/miracle
11:20	pbsu	keyterm	μετενόησαν	1	rc://*/tw/dict/bible/kt/repent
11:21	u6a9	keyterm	οὐαί	1	rc://*/tw/dict/bible/kt/woe
11:21	gkuk	keyterm	οὐαί	2	rc://*/tw/dict/bible/kt/woe
11:21	h4r4	name	Τύρῳ	1	rc://*/tw/dict/bible/names/tyre
11:21	vha7	name	Σιδῶνι	1	rc://*/tw/dict/bible/names/sidon
11:21	g9qt	keyterm	δυνάμεις	1	rc://*/tw/dict/bible/kt/miracle
11:21	zhj9		σάκκῳ	1	rc://*/tw/dict/bible/other/sackcloth
11:21	raag		σποδῷ	1	rc://*/tw/dict/bible/other/ash
11:21	zej8	keyterm	μετενόησαν	1	rc://*/tw/dict/bible/kt/repent
11:22	x3zj	name	Τύρῳ	1	rc://*/tw/dict/bible/names/tyre
11:22	jhgn	name	Σιδῶνι	1	rc://*/tw/dict/bible/names/sidon
11:22	qxgm		ἡμέρᾳ	1	rc://*/tw/dict/bible/other/biblicaltimeday
11:22	c45x	keyterm	κρίσεως	1	rc://*/tw/dict/bible/kt/judge
11:23	tqgf	name	Καφαρναούμ	1	rc://*/tw/dict/bible/names/capernaum
11:23	h423	keyterm	οὐρανοῦ	1	rc://*/tw/dict/bible/kt/heaven
11:23	yh7t	keyterm	ὑψωθήσῃ	1	rc://*/tw/dict/bible/kt/exalt
11:23	xrn7	keyterm	ᾍδου	1	rc://*/tw/dict/bible/kt/hades
11:23	z8c5	name	Σοδόμοις	1	rc://*/tw/dict/bible/names/sodom
11:23	ydtc	keyterm	δυνάμεις	1	rc://*/tw/dict/bible/kt/miracle
11:24	a28t	name	Σοδόμων	1	rc://*/tw/dict/bible/names/sodom
11:24	ptus		ἡμέρᾳ	1	rc://*/tw/dict/bible/other/biblicaltimeday
11:24	tw24	keyterm	κρίσεως	1	rc://*/tw/dict/bible/kt/judge
11:25	umwq		καιρῷ	1	rc://*/tw/dict/bible/other/time
11:25	xdvb	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
11:25	q266		ἐξομολογοῦμαί	1	rc://*/tw/dict/bible/other/praise
11:25	v63y	keyterm	Πάτερ	1	rc://*/tw/dict/bible/kt/godthefather
11:25	yhsn	keyterm	Κύριε	1	rc://*/tw/dict/bible/kt/lord
11:25	gjkh	keyterm	οὐρανοῦ	1	rc://*/tw/dict/bible/kt/heaven
11:25	mk3u		γῆς	1	rc://*/tw/dict/bible/other/earth
11:25	rdvs	keyterm	σοφῶν	1	rc://*/tw/dict/bible/kt/wise
11:25	gc7z		συνετῶν	1	rc://*/tw/dict/bible/other/understand
11:25	uu23	keyterm	ἀπεκάλυψας	1	rc://*/tw/dict/bible/kt/reveal
11:25	g3us	keyterm	νηπίοις	1	rc://*/tw/dict/bible/kt/children
11:26	g65b	keyterm	Πατήρ	1	rc://*/tw/dict/bible/kt/godthefather
11:27	qr2v	keyterm	Πατρός	1	rc://*/tw/dict/bible/kt/godthefather
11:27	ppwc		ἐπιγινώσκει	1	rc://*/tw/dict/bible/other/know
11:27	puat	keyterm	Υἱὸν	1	rc://*/tw/dict/bible/kt/sonofgod
11:27	cdx6	keyterm	Πατήρ	1	rc://*/tw/dict/bible/kt/godthefather
11:27	c5s7	keyterm	Πατέρα	1	rc://*/tw/dict/bible/kt/godthefather
11:27	tjym		ἐπιγινώσκει	2	rc://*/tw/dict/bible/other/know
11:27	dmhh	keyterm	Υἱὸς	1	rc://*/tw/dict/bible/kt/sonofgod
11:27	f64m	keyterm	Υἱὸς	2	rc://*/tw/dict/bible/kt/sonofgod
