Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote
2TH	1	11	hiv9	figs-explicit	τῆς κλήσεως	1	of your calling	Ici, **appel** fait référence à Dieu qui nomme ou choisit des personnes pour lui appartenir et pour proclamer son message de salut par Jésus. Traduction alternative : "vous nommer pour lui appartenir" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2TH	1	11	r8gk	figs-abstractnouns	πληρώσῃ πᾶσαν εὐδοκίαν ἀγαθωσύνης, καὶ ἔργον πίστεως ἐν δυνάμει	1	he may fulfill every desire of goodness	Si votre langue n'utilise pas de noms abstraits pour les idées derrière **désir**, **bonté**, **foi**, et **pouvoir**, vous pourriez exprimer ces idées d'une autre manière. Traduction alternative : " il peut vous rendre capable de faire toutes les bonnes choses que vous voulez faire parce que vous avez confiance en Jésus et parce que Dieu est puissant " ou " il peut vous donner le pouvoir d'agir sur ce que vous croyez afin de faire de bonnes choses de toutes les manières que vous désirez, parce que Dieu est puissant " (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

2TH	1	11	c7o6	figs-ellipsis	καὶ πληρώσῃ	1		Ici, **et il peut accomplir** ajoute une autre raison pour laquelle Paul et ses associés **prient toujours** pour les croyants de Thessalonique. Cette partie de la phrase suppose certains des mots du début de la phrase. Si cela serait mal compris dans votre langue, vous pourriez fournir ces mots de la partie précédente de la phrase. Traduction alternative : "et nous aussi, nous prions pour qu'il accomplisse" (Voir : [[rc://en/ta/man/translate/figs-ellipsis]])

2TH	1	12	nvth	grammar-connect-logic-goal	ὅπως	1		Ici, **afin que** introduise le but pour lequel Paul et ses associés prient toutes les choses mentionnées au verset 11. C'est une répétition du même but qui a été donné au verset 10, en utilisant des mots similaires. Traduction alternative : "et nous prions aussi pour que" (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-goal]])

2TH	1	12	c6ec	figs-metonymy	τὸ ὄνομα τοῦ Κυρίου ἡμῶν, Ἰησοῦ	1		Ici, **le nom de notre Seigneur Jésus** désigne au sens figuré la personne du Seigneur Jésus. Si vos lecteurs ne comprendraient pas cela, vous pourriez utiliser une expression équivalente ou un langage simple. Traduction alternative : "la réputation de notre Seigneur Jésus" ou "notre Seigneur Jésus" (Voir : [[rc://en/ta/man/translate/figs-metonymy]])

2TH	1	12	q994	figs-activepassive	ὅπως ἐνδοξασθῇ τὸ ὄνομα τοῦ Κυρίου ἡμῶν, Ἰησοῦ, ἐν ὑμῖν	1	so that the name of our Lord Jesus might be glorified in you	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui est naturelle dans votre langue. Cela pourrait signifier : (1) les croyants thessaloniciens glorifieront Jésus. Traduction alternative : "afin que vous glorifiiez le nom de notre Seigneur Jésus" (2) les autres glorifieront Jésus à cause de ce qu'il a fait pour les croyants de Thessalonique. Autre traduction : "afin que les gens glorifient le nom de notre Seigneur Jésus à cause de vous" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2TH	1	12	pg2i	figs-activepassive	καὶ ὑμεῖς ἐν αὐτῷ	1	and you in him	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui soit naturelle dans votre langue. Traduction alternative : "et que Jésus vous glorifie" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2TH	1	12	l4l1	figs-ellipsis	καὶ ὑμεῖς ἐν αὐτῷ	1		La phrase **> et vous en lui <** laisse de côté certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Si cette phrase serait mal comprise dans votre langue, vous pouvez faire une phrase complète en fournissant ces mots plus tôt dans la phrase. Traduction alternative : "et afin que vous soyez glorifiés en lui" ou "et afin qu'il vous glorifie" (Voir : rc://fr/ta/man/translate/figs-ellipsis)

2TH	1	12	z8k9	figs-abstractnouns	κατὰ τὴν χάριν τοῦ Θεοῦ ἡμῶν	1	according to the grace of our God	Si votre langue n'utilise pas de nom abstrait pour l'idée de **grâce**, vous pouvez exprimer la même idée d'une autre manière. Traduction alternative : "selon l'extrême bonté de notre Dieu et du Seigneur Jésus-Christ à votre égard" ou "comme notre Dieu et le Seigneur Jésus-Christ continuent à vous bénir abondamment" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

2TH	1	12	z1my		τοῦ Θεοῦ ἡμῶν καὶ Κυρίου Ἰησοῦ Χριστοῦ	1		La phrase traduite par **> notre Dieu et le Seigneur Jésus-Christ <** pourrait se référer à : (1) deux personnes de la Trinité, Dieu le Père et Jésus le Fils. (2) une seule personne, Jésus, qui est à la fois Dieu et Seigneur. Traduction alternative : "notre Dieu et Seigneur, Jésus-Christ"

2TH	2	intro	jq9r			0		# 2 Thessaloniciens 2 Notes générales<br><br>## Concepts spéciaux dans ce chapitre<br><br>### L'homme d'iniquité<br><br>Cette personne est aussi appelée "le fils de la destruction" et "l'homme sans loi" dans ce chapitre. Il n'est pas Satan, mais il a le pouvoir de Satan et est le chef de ceux qui accomplissent l'œuvre maléfique de Satan dans le monde dans les derniers jours. Il est certainement l'un des "antéchrists" mentionnés par Jean (1 Jean 2:18) et peut être le dernier, décrit comme une bête dans Apocalypse 13. (Voir : [[rc://en/tw/dict/bible/kt/antichrist]])<br><br>#### S'assied dans le temple de Dieu<br><br>Paul pourrait faire référence au temple de Jérusalem que les Romains ont détruit plusieurs années après avoir écrit cette lettre. Ou il pourrait faire référence à un futur temple physique, ou à l'église en tant que temple spirituel de Dieu. (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2TH	2	1	r36t	checking/headings		0	General Information:	Dans les versets 1 à 12, Paul exhorte les croyants à ne pas se laisser tromper sur le jour où Jésus reviendra et les met en garde contre la venue de l'homme sans foi ni loi. On pourrait intituler cette section "L'homme d'iniquité" ou "La tromperie avant le retour de Jésus". (Voir : [[rc://en/ta/man/checking/headings]])

2TH	2	1	q1uq	grammar-connect-words-phrases	δὲ	1	Now	Le mot traduit **Maintenant** marque un changement de sujet. Vous pouvez utiliser un moyen naturel dans votre langue pour montrer qu'il s'agit d'une nouvelle section dont le sujet est différent de celui de la section précédente. (Voir : [[rc://en/ta/man/translate/grammar-connect-words-phrases]])

2TH	2	1	uy4z	grammar-connect-time-simultaneous	ὑπὲρ τῆς παρουσίας τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ, καὶ ἡμῶν ἐπισυναγωγῆς ἐπ’ αὐτόν	1		La **venue de notre Seigneur Jésus-Christ** et **notre rassemblement auprès de lui** sont deux actions qui se produisent en même temps. Vous pouvez rendre cela clair dans votre traduction avec un mot ou une phrase de liaison appropriée. Traduction alternative : "concernant le temps de la venue de notre Seigneur Jésus lorsque nous serons rassemblés auprès de lui" (Voir : [[rc://en/ta/man/translate/grammar-connect-time-simultaneous]])

2TH	2	1	sx2f	figs-activepassive	ὑπὲρ τῆς παρουσίας τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ, καὶ ἡμῶν ἐπισυναγωγῆς ἐπ’ αὐτόν	1		Si cela est plus naturel dans votre langue, vous pouvez utiliser des verbes actifs pour les événements de **venue** et **rassemblement**. Traduction alternative : "au moment où notre Seigneur Jésus viendra et nous rassemblera à lui" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2TH	2	1	cvg5	figs-gendernotations	ἀδελφοί	1	brothers	Ici, **frères** désigne les compagnons chrétiens, hommes et femmes confondus. Traduction alternative : "frères et sœurs" (Voir : [[rc://en/ta/man/translate/figs-gendernotations]])

2TH	2	2	b8b2	figs-doublenegatives	εἰς τὸ μὴ ταχέως σαλευθῆναι ὑμᾶς ἀπὸ τοῦ νοὸς	1	for you not to be quickly shaken in your mind nor to be troubled	L'expression **secoué dans {votre} esprit** fait référence aux pensées d'une personne qui sont déstabilisées. Vous pouvez également l'exprimer de manière positive. Traduction alternative : "pour que vous restiez ferme dans votre pensée" (Voir : [[rc://en/ta/man/translate/figs-doublenegatives]])

2TH	2	2	fj52	figs-doublenegatives	μηδὲ θροεῖσθαι	1		L'expression **être troublé** fait référence aux émotions d'une personne qui est déstabilisée. Vous pouvez également exprimer cela de manière positive. Traduction alternative : " et rester paisible lorsqu'un message arrive " ou " et rester calme lorsque vous entendez quelque chose " (Voir : [[rc://en/ta/man/translate/figs-doublenegatives]]).

2TH	2	2	d334	figs-ellipsis	μήτε διὰ πνεύματος, μήτε διὰ λόγου, μήτε δι’ ἐπιστολῆς, ὡς δι’ ἡμῶν	1	by a spirit, nor by a word, nor by a letter as if from us	Paul omet ici certains mots qui pourraient être nécessaires dans votre langue. Si cela vous est utile, vous pouvez fournir ces mots. Traduction alternative : "lorsque vous recevez un message, soit par un esprit, soit par une parole, soit par une lettre écrite, qui prétend venir de nous" (Voir : [[rc://en/ta/man/translate/figs-ellipsis]])

2TH	2	2	ll80	figs-ellipsis	ὡς δι’ ἡμῶν	1		Paul omet ici certains mots qui pourraient être nécessaires dans votre langue. Si cela vous est utile, vous pouvez fournir ces mots. Traduction alternative : "qui prétend venir de nous" ou "qui essaie de vous tromper en vous faisant croire qu'elle vient de nous" (Voir : [[rc://en/ta/man/translate/figs-ellipsis]])

2TH	2	2	k4dk	figs-ellipsis	ὡς ὅτι	1	as if that	Paul omet ici certains mots qui pourraient être nécessaires dans votre langue. Si cela vous est utile, vous pouvez fournir ces mots. Traduction alternative : "qui parle comme si" ou "qui prétend faussement que" (Voir : [[rc://en/ta/man/translate/figs-ellipsis]])

2TH	2	2	ib6m		ἡ ἡμέρα τοῦ Κυρίου	1	the day of the Lord	Ici, **> le jour du Seigneur <** fait référence au moment où Jésus reviendra sur la terre pour tous les croyants.

2TH	2	3	l9c5		μή τις ὑμᾶς ἐξαπατήσῃ κατὰ μηδένα τρόπον	1	General Information:	Traduction alternative : "Ne permettez à personne de vous tromper" ou "Ne croyez pas du tout les propos erronés que l'on vous tient à ce sujet".

2TH	2	3	ej66	figs-ellipsis	ὅτι ἐὰν μὴ ἔλθῃ ἡ ἀποστασία πρῶτον	1	it may not come	Ici, Paul laisse de côté certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Si vos lecteurs risquent de mal comprendre, vous pouvez fournir ces mots du verset précédent. Traduction alternative : "car le jour du Seigneur ne viendra pas si l'apostasie ne vient pas d'abord" (Voir : [[rc://en/ta/man/translate/figs-ellipsis]])

2TH	2	3	y7ch	figs-abstractnouns	ἡ ἀποστασία	1	the apostacy	Ici, **l'apostasie** fait référence à un temps futur où de nombreuses personnes se détourneront de Dieu. Si votre langue n'utilise pas de nom abstrait pour cette idée, vous pourriez l'exprimer d'une autre manière. Traduction alternative : "le temps où beaucoup de gens se rebelleront contre Dieu" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]])

2TH	2	3	e86v	figs-activepassive	ἀποκαλυφθῇ ὁ ἄνθρωπος τῆς ἀνομίας	1	the man of lawlessness may be revealed	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Traduction alternative : "l'homme de l'illégalité arrive" ou "l'homme de l'illégalité se fait connaître" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2TH	2	3	jsyj	figs-possession	ὁ ἄνθρωπος τῆς ἀνομίας	1		Paul utilise la forme possessive pour décrire un homme qui est caractérisé par l'anarchie. Paul veut dire par là que cet homme s'opposera à tous les commandements et instructions de Dieu. Si cela n'est pas clair dans votre langue, vous pouvez exprimer cela d'une autre manière. Traduction alternative : "l'homme sans loi" ou "l'homme qui s'oppose à la règle de Dieu" (Voir : [[rc://en/ta/man/translate/figs-possession]])

2TH	2	3	tkg9	figs-idiom	ὁ υἱὸς τῆς ἀπωλείας	1	the son of destruction	Ici, **fils de la destruction** est un idiome signifiant une personne qui est destinée à la destruction. Traduction alternative : " celui qui sera détruit " ou " celui que Dieu détruira " (Voir : [[rc://en/ta/man/translate/figs-idiom]]).

2TH	2	3	x6p0	figs-events	ὁ υἱὸς τῆς ἀπωλείας	1		Dieu détruira cette personne quelque temps après les événements du verset 4. Si cela est plus clair dans votre langue, envisagez de déplacer cette phrase à la fin du verset 4. (Voir : [[rc://en/ta/man/translate/figs-events]])

2TH	2	4	t485	figs-activepassive	πάντα λεγόμενον θεὸν ἢ σέβασμα	1	everything being called god or an object of worship	Vous pouvez l'énoncer à la forme active. Traduction alternative : "tout ce que les gens appellent Dieu ou ce qu'ils adorent" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2TH	2	4	sk8t	figs-pastforfuture	αὐτὸν…καθίσαι	1		Ici, **il s'assied** fait partie d'une description du genre de choses que fait cette personne. Si l'utilisation du présent pour cela prête à confusion dans votre langue, vous pourriez utiliser le futur, puisque cela se produira dans le futur. Autre traduction : "il s'assiéra" (Voir : [[rc://en/ta/man/translate/figs-pastforfuture]])

2TH	2	4	wj33		ἀποδεικνύντα ἑαυτὸν ὅτι ἔστιν Θεός	1	showing that he himself is God	Ici, **> montrer qu'il est lui-même Dieu <** ne signifie pas que cet homme est Dieu, mais seulement qu'il s'affiche au monde comme s'il était Dieu. Traduction alternative : "se montrant comme Dieu" ou "tentant de démontrer aux gens qu'il est Dieu".

2TH	2	5	rsz1	figs-rquestion	οὐ μνημονεύετε ὅτι, ἔτι ὢν πρὸς ὑμᾶς, ταῦτα ἔλεγον ὑμῖν	1	Do you not remember … these things?	Paul ne demande pas d'informations ici, mais utilise la forme de la question pour rappeler aux Thessaloniciens ce qu'il a enseigné lorsqu'il était avec eux auparavant. Si vous n'utilisiez pas une question rhétorique à cette fin dans votre langue, vous pourriez traduire ses paroles comme une déclaration. Voir l'UST. (Voir : [[rc://en/ta/man/translate/figs-rquestion]])

2TH	2	5	lkk7	writing-pronouns	ταῦτα	1	these things	Ici, **ces choses** fait référence aux sujets que Paul a mentionnés aux versets 3 et 4, notamment la rébellion contre Dieu, l'homme de l'illégalité, et le retour de Jésus au jour du Seigneur. (Voir : [[rc://en/ta/man/translate/writing-pronouns]])

2TH	2	6	hph0		καὶ νῦν τὸ κατέχον οἴδατε	1		Il y a deux possibilités pour comprendre la fonction du mot **> maintenant <** ici. (1) Il va de pair avec **> ce qui le retient <**> . Traduction alternative : "Et vous savez ce qui le retient maintenant" ou (2) il va avec **> vous savez <**> . Traduction alternative : "Et maintenant vous savez ce qui le retient".

2TH	2	6	ask4	figs-activepassive	τὸ ἀποκαλυφθῆναι αὐτὸν ἐν τῷ αὐτοῦ καιρῷ	1	he is revealed in his time	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Traduction alternative : "le moment opportun, quand Dieu lui permettra de se révéler" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2TH	2	7	faa5	grammar-connect-logic-contrast	γὰρ	1		Ici, le mot traduit **Pour** sert à relier cette phrase comme un contraste avec ce que Paul a dit sur **l'anarchie**, à partir du verset 3. Jusqu'ici, Paul parlait de l'anarchie dans le futur, mais maintenant il veut clarifier que les gens sont déjà anarchiques.Utilisez un moyen naturel dans votre langue pour introduire ce contraste. Traduction alternative : "Maintenant" ou "En fait," (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-contrast]])

2TH	2	7	si9i	figs-abstractnouns	τὸ…μυστήριον ἤδη ἐνεργεῖται τῆς ἀνομίας	1	mystery of lawlessness	Ici, **l'anarchie** est caractérisée comme un **mystère** car nous ne pouvons pas comprendre pourquoi les gens se rebellent contre les sages instructions de Dieu à moins de comprendre les forces spirituelles à l'œuvre, que Paul explique ici. Si votre langue n'utilise pas de noms abstraits pour ces idées, vous pourriez les exprimer d'une autre manière. Traduction alternative : "les gens se rebellent déjà mystérieusement contre Dieu" ou "Satan conduit déjà secrètement les gens à rejeter les lois de Dieu, comme le fera cet homme" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]])

2TH	2	7	fcu7		ὁ κατέχων	1	the one who restrains him	Retenir quelqu'un, c'est le retenir ou l'empêcher de faire ce qu'il veut faire. Traduction alternative : "celui qui l'a retenu".

2TH	2	7	bijc	writing-pronouns	γένηται	1		Ici, **il** fait référence à celui qui retient l'homme de l'illégalité. Si cela n'est pas clair pour vos lecteurs, vous pourriez le dire explicitement. Traduction alternative : "celui qui retient l'homme de l'illégalité se déplace" (Voir : [[rc://en/ta/man/translate/writing-pronouns]])

2TH	2	7	tt88	figs-metaphor	ἐκ μέσου γένηται	1		Ici, Paul parle au sens figuré de la personne qui retient l'homme de l'illégalité comme si elle se tenait devant lui et lui bloquait le chemin. Si cela n'a pas de sens dans votre langue, vous pouvez utiliser une métaphore équivalente ou exprimer le sens d'une manière non figurative. Traduction alternative : "il cesse de le retenir" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

2TH	2	8	hn67	figs-activepassive	καὶ τότε ἀποκαλυφθήσεται ὁ ἄνομος	1	and then the lawless one will be revealed	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui soit naturelle dans votre langue. Traduction alternative : "et alors Dieu permettra à l'homme sans loi de se montrer" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2TH	2	8	vay9	figs-metonymy	τῷ πνεύματι τοῦ στόματος αὐτοῦ	1	with the breath of his mouth	Dans cette figure de style, **souffle** représente la puissance de Dieu et **bouche** représente la parole de Jésus. Si vos lecteurs ne comprendraient pas cela, vous pourriez utiliser une expression équivalente ou un langage simple. Traduction alternative : "par la puissance de sa parole" (Voir : [[rc://en/ta/man/translate/figs-metonymy]])

2TH	2	8	hy3y	figs-parallelism	ἀνελεῖ τῷ πνεύματι τοῦ στόματος αὐτοῦ, καὶ καταργήσει τῇ ἐπιφανείᾳ τῆς παρουσίας αὐτοῦ	1	and will bring to nothing by the appearance of his coming	Ces deux phrases décrivent le même événement. Paul dit deux fois la même chose, de manière légèrement différente, pour souligner combien Jésus est plus puissant que l'homme de l'illégalité. S'il est déroutant pour vos lecteurs de parler de tuer quelqu'un puis de le réduire à néant, vous pouvez inverser l'ordre des phrases, comme dans l'UST, ou vous pouvez combiner les phrases en une seule. Traduction alternative : "détruira par son aspect glorieux et par le souffle de sa bouche" (Voir : [[rc://en/ta/man/translate/figs-parallelism]])

2TH	2	9	sp9v	figs-possession	οὗ ἐστιν ἡ παρουσία, κατ’ ἐνέργειαν τοῦ Σατανᾶ	1	with all power, and signs, and false wonders	Ici, Paul utilise la forme possessive pour décrire **le travail** que **Satan** fait. Si cela n'est pas clair dans votre langue, vous pourriez le dire explicitement. Traduction alternative : "Satan amènera cet homme et travaillera par lui" (voir : [[rc://en/ta/man/translate/figs-possession]]).

2TH	2	9	rikg		οὗ	1	with all power, and signs, and false wonders	Ici, **> qui <** renvoie à l'homme de l'illégalité. Traduction alternative : "de l'homme sans foi ni loi"

2TH	2	9	bd5m	figs-hyperbole	ἐν πάσῃ δυνάμει, καὶ σημείοις, καὶ τέρασιν ψεύδους	1	with all power, and signs, and false wonders	Ici, **tout** est une hyperbole. Il peut s'appliquer à : (1) seulement **puissance**, avec le sens de "beaucoup" ou "grand". Traduction alternative : "avec une grande puissance pour faire des signes et des faux prodiges" ou (2) **puissance**, **signes**, et **prodiges**, avec le sens "beaucoup de sortes de." Traduction alternative : "avec de nombreuses sortes de puissance, de signes et de faux prodiges" ou (3) une combinaison des deux. Autre traduction : "avec beaucoup de puissance pour faire toutes sortes de signes et de faux prodiges" (Voir : [[rc://en/ta/man/translate/figs-hyperbole]]).

2TH	2	9	kcaw	figs-abstractnouns	ἐν πάσῃ δυνάμει, καὶ σημείοις, καὶ τέρασιν ψεύδους	1	with all power, and signs, and false wonders	Si votre langue n'utilise pas de nom abstrait pour l'idée de **pouvoir**, vous pouvez exprimer la même idée d'une autre manière. Traduction alternative : "avec des signes très puissants et des faux prodiges" ou "qui l'a rendu très puissant pour faire des signes et des faux prodiges" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

2TH	2	9	fjfn	figs-doublet	καὶ σημείοις, καὶ τέρασιν ψεύδους	1	with all power, and signs, and false wonders	Les mots **signes** et **merveilles** apparaissent souvent ensemble et signifient fondamentalement la même chose. La répétition est utilisée pour souligner à quel point ils sont étonnants. Si votre langue n'a pas deux mots pour cela ou n'utilise pas la répétition pour le faire, vous pourriez utiliser un seul mot et fournir l'accentuation d'une autre manière. Traduction alternative : "et de faux miracles étonnants" (Voir : [[rc://en/ta/man/translate/figs-doublet]])

2TH	2	10	tf75	figs-hyperbole	πάσῃ	1	in all deceit of unrighteousness	Ici, **tout** est une hyperbole et peut signifier : (1) "un haut degré de" ou (2) "beaucoup de sortes de" (voir : [[rc://en/ta/man/translate/figs-hyperbole]]).

2TH	2	10	ippb	figs-possession	ἐν πάσῃ ἀπάτῃ ἀδικίας	1	in all deceit of unrighteousness	Ici, Paul utilise la forme possessive pour décrire **la tromperie** qui résulte de **l'injustice**. Si la relation des mots n'est pas claire dans votre langue, vous pourriez l'exprimer de manière plus explicite. Traduction alternative : " parce qu'il est si injuste, il sera très trompeur " (Voir : [[rc://en/ta/man/translate/figs-possession]]).

2TH	2	10	b55e	figs-abstractnouns	ἐν πάσῃ ἀπάτῃ ἀδικίας, τοῖς ἀπολλυμένοις	1	in all deceit of unrighteousness	Si votre langue n'utilise pas de noms abstraits pour les idées de **tromperie** et **injustice**, vous pourriez exprimer les mêmes idées d'une autre manière. Traduction alternative : " parce qu'il est si injuste, il trompera complètement ceux qui périssent " (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

2TH	2	10	e8hi	grammar-connect-logic-result	ἀνθ’ ὧν	1	in all deceit of unrighteousness	Ce qui suit cette phrase est la raison pour laquelle les gens périssent. Utilisez un moyen naturel dans votre langue pour introduire une raison. Vous pouvez commencer une nouvelle phrase ici et terminer ce qui la précède par un point. Traduction alternative : "Ils périssent parce que" (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-result]])

2TH	2	10	rtua	figs-abstractnouns	τὴν ἀγάπην τῆς ἀληθείας οὐκ ἐδέξαντο	1	in all deceit of unrighteousness	Si votre langue n'utilise pas de noms abstraits pour les idées de **amour** et **vérité**, vous pourriez exprimer les mêmes idées d'une autre manière. De même, votre langue pourrait préférer une expression autre que **amour** pour quelque chose d'aussi impersonnel que **vérité**. Traduction alternative : "ils ne voulaient pas considérer que le vrai message sur Jésus était important" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

2TH	2	10	sl5b	grammar-connect-logic-result	εἰς τὸ σωθῆναι αὐτούς	1	in all deceit of unrighteousness	Cette phrase pourrait exprimer : (1) le résultat de la réception de l'amour de la vérité. Traduction alternative : "et ainsi être sauvé" ou (2) le but d'aimer la vérité. Autre traduction : "afin qu'ils puissent être sauvés" (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-result]])

2TH	2	10	xst1	figs-activepassive	εἰς τὸ σωθῆναι αὐτούς	1	in all deceit of unrighteousness	Si votre langue n'utilise pas la forme passive de cette manière, vous pourriez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Si vous devez préciser qui fait l'action, ce serait Dieu. Autre traduction possible : "pour que Dieu les sauve" ou "pour que Dieu les sauve" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2TH	2	11	sj1v	grammar-connect-logic-result	διὰ τοῦτο	1	because of this	Ce qui suit ce connecteur est le résultat de l'action des gens qui "n'ont pas reçu l'amour de la vérité" au verset 10. Utilisez un connecteur qui montre que ce que les gens ont fait au verset 10 est la raison de ce qui suit dans ce verset. Autre traduction possible : "pour cette raison" ou "parce que le peuple n'a pas reçu l'amour de la vérité" (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-result]])

2TH	2	11	en8e	figs-metaphor	πέμπει αὐτοῖς ὁ Θεὸς ἐνέργειαν πλάνης, εἰς τὸ πιστεῦσαι αὐτοὺς τῷ ψεύδει	1	God is sending them a working of error for them to believe the lie	Paul parle au sens figuré de **Dieu** permettant que quelque chose arrive aux gens comme s'il **leur envoyait** quelque chose. Traduction alternative : " Dieu permet qu'ils pensent de manière erronée afin qu'ils croient les mensonges de l'homme de l'illégalité " (Voir : [[rc://en/ta/man/translate/figs-metaphor]]).

2TH	2	11	u7a0	figs-possession	ἐνέργειαν πλάνης	1	God is sending them a working of error for them to believe the lie	Paul utilise la forme possessive pour décrire un **fonctionnement** qui est caractérisé par **l'erreur**. Cela signifie que quelque chose qui fonctionne pour produire l'erreur en eux. Traduction alternative : " la capacité de penser d'une manière erronée " (voir : [[rc://en/ta/man/translate/figs-possession]]).

2TH	2	11	nass	grammar-connect-logic-goal	εἰς τὸ πιστεῦσαι αὐτοὺς	1	God is sending them a working of error for them to believe the lie	Ici, **pour** introduit une clause de but. Paul énonce le but pour lequel Dieu envoie le **travail de l'erreur**. Utilisez un moyen naturel dans votre langue pour introduire une clause de but. Traduction alternative : "afin qu'ils croient" (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-goal]])

2TH	2	11	bkpm	writing-pronouns	εἰς τὸ πιστεῦσαι αὐτοὺς	1	God is sending them a working of error for them to believe the lie	Ici, **eux** désigne les personnes qui "n'ont pas reçu l'amour de la vérité" au verset 10. Si cela risque de troubler vos lecteurs, vous pourriez exprimer le sens de manière explicite. Autre traduction possible : "afin que ces personnes puissent croire" ou "afin que les personnes qui n'ont pas reçu l'amour de la vérité puissent croire" (Voir : [[rc://en/ta/man/translate/writing-pronouns]]).

2TH	2	12	x33k	grammar-connect-logic-goal	ἵνα	1	they might all be judged	Cette phrase introduit une clause d'objectif. Elle suit la clause d'objectif du verset 11, vous pouvez donc les relier ensemble. Traduction alternative : "et en outre, de sorte que" ou "et donc" (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-goal]])

2TH	2	12	d63e	figs-activepassive	κριθῶσιν πάντες	1	they might all be judged	Si votre langue n'utilise pas la forme passive de cette manière, vous pourriez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Si vous devez préciser qui a fait l'action, ce serait Dieu. Traduction alternative : "Dieu peut les juger tous" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2TH	2	12	pkw8	writing-pronouns	οἱ	1	those who have not believed the truth, but have taken pleasure in unrighteousness	Ici, **ceux** renvoie aux personnes que Paul a décrites avec des termes similaires au verset 10. Ce sont les mêmes personnes qui "n'ont pas reçu l'amour de la vérité" et qui ont plutôt accepté "la tromperie de l'injustice." Vous voudrez peut-être commencer une nouvelle phrase ici et terminer ce qui précède par un point. Autre traduction : "Ce sont ces gens-là" (Voir : [[rc://en/ta/man/translate/writing-pronouns]])

2TH	2	12	m1cl	figs-abstractnouns	οἱ μὴ πιστεύσαντες τῇ ἀληθείᾳ, ἀλλὰ εὐδοκήσαντες τῇ ἀδικίᾳ	1	those who have not believed the truth, but have taken pleasure in unrighteousness	Si votre langue n'utilise pas de noms abstraits pour les idées de **vérité** et **injustice**, vous pourriez exprimer les mêmes idées d'une autre manière. Traduction alternative : " ceux qui n'ont pas cru au vrai message mais qui ont pris plaisir à faire des choses pécheresses " ou " ces personnes qui ont rejeté le vrai message concernant le Seigneur et qui ont plutôt choisi de faire ce qui est mal " (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

2TH	2	13	w83a	checking/headings		0	General Information:	Paul change maintenant de sujet. Si vous utilisez des titres de section, vous pourriez en mettre un ici avant le verset 13. Titre suggéré : "Paul rend grâce à Dieu pour les croyants et les encourage." (Voir : [[rc://en/ta/man/checking/headings]])

